generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1193000,Chlorurus_atrilunula,Scarus_altipinnis,8.33594,0.780472,-0.134919,0.0638591,0
1194000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0457732,0.0225444,0.103589,0
1194000,Scarus_tricolor,NA,15.7044,0.634822,0.0733655,0.172695,0
1194000,Chlorurus_atrilunula,Scarus_altipinnis,8.42424,1.04681,-0.178579,0.0142297,0
1195000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.155507,-0.0604686,0.134738,0
1195000,Scarus_spinus,NA,15.0303,0.0102834,-0.0151776,2.93245,0
1195000,Chlorurus_atrilunula,Scarus_altipinnis,8.61403,1.38567,-0.214671,0.0599734,0
1196000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.120347,-0.064103,0.00552022,0
1196000,Chlorurus_atrilunula,Scarus_altipinnis,8.18099,1.59508,-0.212136,0.0778951,0
1197000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.294724,-0.201404,0.091146,0
1197000,Chlorurus_atrilunula,Scarus_altipinnis,8.4283,1.71415,-0.228692,0.141299,0
1198000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.549561,-0.0132696,0.749978,0
1198000,Chlorurus_atrilunula,Scarus_altipinnis,7.22264,1.10712,-0.134096,0.049518,0
1199000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.229818,-0.156635,0.418165,0
1199000,Chlorurus_atrilunula,Scarus_altipinnis,8.93023,0.966288,-0.175762,0.0950517,0
1200000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0515127,-0.16797,0.143092,0
1200000,Chlorurus_oedema,NA,15.3558,0.450911,-0.201873,1.74937,0
1200000,Chlorurus_gibbus,Chlorurus_microrhinos_G,13.2666,0.441231,-0.0894067,0.0432438,0
1200000,Chlorurus_atrilunula,Scarus_altipinnis,8.63968,1.3685,-0.219423,0.074056,0
1201000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.27038,-0.308302,0.195707,0
1201000,Chlorurus_atrilunula,Scarus_altipinnis,8.85579,1.19132,-0.157807,0.139177,0
1202000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0337726,0.156773,0.0101637,0
1202000,Scarus_viridifucatus,NA,14.6036,0.0239293,0.134234,0.484258,0
1202000,Chlorurus_atrilunula,Scarus_altipinnis,6.4032,0.719077,-0.0723184,0.112802,0
1203000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0789751,-0.0301484,0.165698,0
1203000,Scarus_arabicus,Scarus_ovifrons,11.6854,0.267841,0.298036,0.206622,0
1203000,Chlorurus_atrilunula,Scarus_altipinnis,8.1575,1.47004,-0.259457,0.0866074,0
1204000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.853225,-0.03539,0.692099,0
1204000,Cetoscarus_biocolor,NA,10.1117,0.0276988,-0.138847,0.555171,0
1204000,Chlorurus_atrilunula,Scarus_altipinnis,8.7194,1.75611,-0.240033,0.127608,0
1205000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.16932,-0.00347364,0.116487,0
1205000,Chlorurus_atrilunula,Scarus_altipinnis,8.70911,1.95952,-0.296564,0.0170068,0
1206000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.242243,-0.143975,0.143281,0
1206000,Chlorurus_atrilunula,Scarus_altipinnis,8.16932,2.65938,-0.302166,0.0144404,0
1207000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.170783,0.126128,0.0939081,0
1207000,Scarus_altipinnis,Scarus_dubius,9.88195,1.5799,-0.290444,0.158866,0
1208000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.384576,-0.120318,0.155238,0
1208000,Scarus_globiceps_GBR,Scarus_rivulatus,12.7397,0.893725,0.0492492,0.316784,0
1208000,Chlorurus_atrilunula,Scarus_altipinnis,7.60745,1.1946,-0.175292,0.0901613,0
1209000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.161159,-0.125502,0.0841254,0
1209000,Scarus_frenatus,NA,13.9139,0.339321,-0.0865277,1.00598,0
1209000,Chlorurus_atrilunula,Scarus_altipinnis,8.79837,1.22997,-0.223394,0.0432951,0
1210000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.038722,0.122413,0.08534,0
1210000,Chlorurus_atrilunula,Scarus_altipinnis,8.72245,0.924258,-0.154004,0.0259559,0
1211000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.427571,-0.220786,0.0958769,0
1211000,Scarus_oviceps,NA,15.0224,0.223304,-0.0189902,1.19395,0
1211000,Scarus_vetula,NA,15.2993,0.0171483,-0.154796,3.56632,0
1211000,Scarus_zelindae,NA,15.1252,0.156111,0.190411,0.219991,0
1211000,Chlorurus_atrilunula,Scarus_altipinnis,8.08993,2.38123,-0.260201,0.170943,0
1212000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.10784,-0.273869,0.171938,0
1212000,Chlorurus_atrilunula,Scarus_altipinnis,8.04789,0.848773,-0.139083,0.00652965,0
1213000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.41939,-0.26473,0.450623,0
1213000,Scarus_tricolor,NA,14.618,0.358756,0.35662,0.0886327,0
1213000,Scarus_globiceps_GBR,Scarus_rivulatus,12.7032,0.498273,-0.030322,0.474309,0
1213000,Chlorurus_atrilunula,Scarus_altipinnis,8.34623,2.69118,-0.323756,0.219024,0
1214000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.492089,-0.0189168,0.755329,0
1214000,Chlorurus_atrilunula,Scarus_altipinnis,8.67156,1.89439,-0.278742,0.0655087,0
1215000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.121902,0.205301,0.229268,0
1215000,Chlorurus_atrilunula,Scarus_altipinnis,8.9598,1.40508,-0.264438,0.0372182,0
1216000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.058745,0.251841,0.387187,0
1216000,Scarus_globiceps_GBR,Scarus_rivulatus,14.5489,0.993149,-0.196766,0.427683,0
1216000,Chlorurus_atrilunula,Scarus_altipinnis,7.48237,1.70913,-0.193451,0.0577304,0
1216000,Hipposcarus_harid,Hipposcarus_longiceps,9.6559,0.208442,-0.00445664,0.100842,0
1217000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0910599,0.0202982,0.314046,0
1217000,Chlorurus_atrilunula,Scarus_altipinnis,8.45226,0.995884,-0.178849,0.0122124,0
1218000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0924924,0.0199904,0.177047,0
1218000,Chlorurus_atrilunula,Scarus_altipinnis,8.06606,2.35848,-0.312052,0.225679,0
1219000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.645602,-0.0676205,0.528802,0
1219000,Chlorurus_atrilunula,Scarus_altipinnis,8.58595,0.975835,-0.149376,0.0926318,0
1219000,Cetoscarus_biocolor,NA,2.69998,0.722324,-0.120073,0.587633,0
1220000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.856665,-0.224153,0.17099,0
1220000,Chlorurus_atrilunula,Scarus_altipinnis,7.95591,0.829345,-0.103652,0.0768744,0
1221000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.17258,-0.184331,0.588476,0
1221000,Chlorurus_atrilunula,Scarus_altipinnis,8.69345,1.7377,-0.269076,0.153163,0
1222000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0875991,0.0314758,0.13983,0
1222000,Chlorurus_atrilunula,Scarus_altipinnis,8.9574,2.26332,-0.310333,0.190883,0
1223000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.176114,0.0886076,0.613342,0
1223000,Chlorurus_atrilunula,Scarus_altipinnis,8.84989,1.81659,-0.277096,0.156604,0
1223000,Hipposcarus_harid,Hipposcarus_longiceps,5.14863,0.906548,-0.214194,0.307883,0
1224000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.342162,-0.267966,0.063773,0
1224000,Scarus_niger,NA,14.9537,0.11422,0.00973106,0.768085,0
1224000,Chlorurus_atrilunula,Scarus_altipinnis,8.92368,1.67565,-0.254778,0.145963,0
1225000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.436397,-0.129862,0.212308,0
1225000,Scarus_chameleon,Scarus_festivus,12.8795,0.915816,-0.0279341,1.77305,0
1225000,Chlorurus_atrilunula,Scarus_altipinnis,8.85078,1.59096,-0.219211,0.0369866,0
1226000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0682665,0.261469,0.108844,0
1226000,Chlorurus_microrhinos_R,NA,15.4409,0.00511199,-0.114449,0.603196,0
1226000,Scarus_dubius,NA,15.2595,0.45407,-0.224715,0.0395176,0
1226000,Cetoscarus_biocolor,NA,5.83861,0.0396932,-0.117486,0.200153,0
1226000,Chlorurus_atrilunula,Scarus_altipinnis,7.68884,1.4828,-0.146429,0.207684,0
1227000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.135067,-0.0364969,0.0649228,0
1227000,Chlorurus_atrilunula,Scarus_altipinnis,8.82707,1.39721,-0.218279,0.189157,0
1228000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.455049,-0.146494,0.213182,0
1228000,Chlorurus_atrilunula,Scarus_altipinnis,8.17922,1.66182,-0.252011,0.128068,0
1229000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.240764,-0.205289,0.106948,0
1229000,Scarus_iseri,NA,14.1036,0.118585,-0.127933,0.886068,0
1229000,Scarus_scaber,NA,15.6679,0.917911,-0.104176,0.142072,0
1229000,Chlorurus_atrilunula,Scarus_altipinnis,8.88512,1.13954,-0.205626,0.0497709,0
1230000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.265454,-0.155295,0.0785032,0
1230000,Scarus_chameleon,Scarus_festivus,14.3875,0.95563,0.0478311,1.30277,0
1230000,Chlorurus_atrilunula,Scarus_altipinnis,8.08561,1.21501,-0.172791,0.0181258,0
1231000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.403857,-0.0896433,0.28437,0
1231000,Scarus_schlegeli,NA,15.0231,0.199108,0.131584,0.0654941,0
1231000,Chlorurus_atrilunula,Scarus_altipinnis,8.85937,0.818343,-0.106155,0.0842928,0
1232000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.214224,0.00157273,0.182322,0
1232000,Chlorurus_atrilunula,Scarus_altipinnis,7.30503,2.16515,-0.272598,0.0605081,0
1233000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.105373,-0.131093,0.397041,0
1233000,Chlorurus_atrilunula,Scarus_altipinnis,8.10153,1.58659,-0.224372,0.0690983,0
1234000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.237705,-0.193495,0.224786,0
1234000,Chlorurus_atrilunula,Scarus_altipinnis,8.69776,1.57382,-0.273914,0.199969,0
1235000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.636604,-0.0472941,0.569606,0
1235000,Chlorurus_atrilunula,Scarus_altipinnis,8.66208,1.51814,-0.223917,0.128101,0
1236000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.128428,-0.121557,0.0144213,0
1236000,Chlorurus_atrilunula,Scarus_altipinnis,8.02278,1.62448,-0.206173,0.0366301,0
1237000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.230992,-0.0709758,0.0204578,0
1237000,Chlorurus_atrilunula,Scarus_altipinnis,8.57782,1.18615,-0.164704,0.0571165,0
1238000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.156472,0.0775784,0.129091,0
1238000,Chlorurus_atrilunula,Scarus_altipinnis,8.60389,1.95866,-0.246204,0.00677253,0
1239000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.057315,-0.128479,0.0151804,0
1239000,Chlorurus_atrilunula,Scarus_altipinnis,7.47474,1.34092,-0.216172,0.0953323,0
1240000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.455003,-0.144477,0.135559,0
1240000,Chlorurus_atrilunula,Scarus_altipinnis,7.79341,1.88973,-0.218501,0.231878,0
1241000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.177901,-0.0527007,0.114819,0
1241000,Scarus_rivulatus,NA,15.3012,0.379459,-0.242002,1.48703,0
1241000,Chlorurus_atrilunula,Scarus_altipinnis,8.38081,1.49397,-0.234821,0.138576,0
1241000,Cetoscarus_biocolor,NA,5.62631,0.511,-0.00508662,0.929012,0
1242000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.134645,0.0113488,0.10361,0
1242000,Chlorurus_atrilunula,Scarus_altipinnis,8.09798,3.01036,-0.325389,0.182557,0
1243000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.13446,-0.0738627,1.01641,0
1243000,Hipposcarus_harid,Hipposcarus_longiceps,8.37539,0.427448,0.0878044,0.279669,0
1243000,Chlorurus_atrilunula,Scarus_altipinnis,8.9712,3.47971,-0.313976,0.550205,0
1244000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0502531,0.136567,0.206746,0
1244000,Scarus_coeruleus,NA,15.541,0.479488,0.535275,0.477828,0
1244000,Chlorurus_atrilunula,Scarus_altipinnis,8.33252,1.85188,-0.228447,0.221692,0
1245000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0366673,-0.0306162,0.0584764,0
1245000,Chlorurus_atrilunula,Scarus_altipinnis,8.00337,1.58041,-0.230926,0.0287327,0
1246000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.315237,-0.233726,0.148113,0
1246000,Chlorurus_atrilunula,Scarus_altipinnis,8.49058,3.14792,-0.34386,0.0866541,0
1247000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.126933,-0.241542,0.0249087,0
1247000,Chlorurus_atrilunula,Scarus_altipinnis,8.487,1.99454,-0.277154,0.158381,0
1248000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.965617,-0.0659199,0.718882,0
1248000,Chlorurus_atrilunula,Scarus_altipinnis,8.92999,0.954744,-0.191914,0.00107021,0
1249000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.674914,-0.174747,0.183012,0
1249000,Scarus_ghobban_OM,NA,15.0407,0.873623,0.0423225,0.194572,0
1249000,Chlorurus_atrilunula,Scarus_altipinnis,8.01342,1.73342,-0.232781,0.117498,0
1250000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.645807,-0.28935,0.21296,0
1250000,Chlorurus_atrilunula,Scarus_altipinnis,8.62116,2.153,-0.319472,0.0637867,0
1251000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.372455,-0.155981,0.132329,0
1251000,Chlorurus_atrilunula,Scarus_altipinnis,8.93185,1.5008,-0.243018,0.0319843,0
1252000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.542109,-0.0941199,0.340648,0
1252000,Scarus_zufar,NA,15.4793,1.6137,-0.0354198,0.806564,0
1252000,Chlorurus_atrilunula,Scarus_altipinnis,8.77002,1.16403,-0.251589,0.0243878,0
1253000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.475942,-0.0815565,0.251948,0
1253000,Scarus_ghobban_OM,NA,14.7431,0.00213297,-0.0635072,0.621387,0
1253000,Chlorurus_atrilunula,Scarus_altipinnis,8.90522,1.48705,-0.230248,0.0885089,0
1254000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.190934,0.316378,0.599936,0
1254000,Chlorurus_atrilunula,Scarus_altipinnis,6.60724,1.45747,-0.142029,0.0923671,0
1255000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.978015,-0.16595,0.351312,0
1255000,Chlorurus_atrilunula,Scarus_altipinnis,8.85045,1.06324,-0.182425,0.00832322,0
1256000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0714278,-0.039996,0.0441801,0
1256000,Scarus_xanthopleura,NA,13.2269,0.0189231,0.383964,1.26404,0
1256000,Scarus_xanthopleura,NA,15.0181,0.283925,0.305353,0.443651,0
1256000,Chlorurus_atrilunula,Scarus_altipinnis,8.84665,0.953279,-0.159701,0.0940076,0
1257000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.449822,-0.22907,0.142086,0
1257000,Chlorurus_atrilunula,Scarus_altipinnis,7.53906,1.668,-0.226989,0.0201099,0
1258000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0604909,0.243795,0.145184,0
1258000,Chlorurus_atrilunula,Scarus_altipinnis,8.8272,1.10738,-0.193056,0.0541536,0
1259000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.762851,-0.101874,0.434581,0
1259000,Scarus_forsteni,NA,14.4197,0.263603,-0.289035,0.414122,0
1259000,Chlorurus_atrilunula,Scarus_altipinnis,5.77533,0.662683,-0.0527219,0.0134118,0
1260000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.11295,-0.181538,0.446318,0
1260000,Chlorurus_atrilunula,Scarus_altipinnis,5.64227,0.962645,-0.10908,0.0706693,0
1261000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0151493,0.406037,0.0242066,0
1261000,Chlorurus_atrilunula,Scarus_altipinnis,8.65301,1.81804,-0.264194,0.0114422,0
1262000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.046058,-0.0117466,0.173778,0
1262000,Scarus_rubroviolaceus_GBR,NA,15.4418,0.128311,0.00418813,0.268234,0
1262000,Chlorurus_atrilunula,Scarus_altipinnis,8.35353,1.74743,-0.262333,0.127608,0
1263000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0763779,-0.158489,0.193797,0
1263000,Chlorurus_atrilunula,Scarus_altipinnis,8.59378,2.01937,-0.193396,0.306995,0
1264000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.622928,-0.0991463,0.230295,0
1264000,Chlorurus_atrilunula,Scarus_altipinnis,8.64478,1.39797,-0.250858,0.0475215,0
1265000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0678246,0.0386481,0.0253322,0
1265000,Chlorurus_atrilunula,Scarus_altipinnis,8.72696,2.07166,-0.288569,0.207329,0
1266000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0637495,0.0246394,0.117522,0
1266000,Scarus_altipinnis,NA,14.6554,0.00609772,-0.0965879,1.96483,0
1266000,Chlorurus_atrilunula,Scarus_altipinnis,8.93534,1.92161,-0.307076,0.050299,0
1267000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0666541,0.348051,0.326081,0
1267000,Scarus_altipinnis,NA,15.3149,0.0685294,0.0282101,0.0240835,0
1267000,Chlorurus_atrilunula,Scarus_altipinnis,8.95207,1.54491,-0.246301,0.0826474,0
1268000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.356269,-0.124091,0.155284,0
1268000,Chlorurus_atrilunula,Scarus_altipinnis,8.91698,1.24075,-0.199998,0.127736,0
1269000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.702379,-0.421801,0.0173066,0
1269000,Scarus_globiceps_GBR,Scarus_rivulatus,14.1479,0.455837,0.0993358,0.473471,0
1269000,Chlorurus_atrilunula,Scarus_altipinnis,8.94139,1.18639,-0.218464,0.165431,0
1270000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.257624,-0.00959075,0.381521,0
1270000,Chlorurus_capistratoides,NA,15.2906,1.76206,-0.0517421,0.158816,0
1270000,Chlorurus_atrilunula,Scarus_altipinnis,8.43134,4.47389,-0.353433,0.49414,0
1271000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.693632,-0.152088,0.317643,0
1271000,Chlorurus_atrilunula,Scarus_altipinnis,8.73718,1.47744,-0.254939,0.0131735,0
1272000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.309164,-0.00576708,0.220661,0
1272000,Scarus_schlegeli,NA,13.7531,0.661433,-0.296955,0.725714,0
1272000,Chlorurus_atrilunula,Scarus_altipinnis,7.14756,0.915057,-0.142804,0.00454973,0
1273000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.3692,-0.0579864,0.28802,0
1273000,Cetoscarus_biocolor,NA,4.43925,0.0459126,0.239291,0.612324,0
1273000,Chlorurus_atrilunula,Scarus_altipinnis,8.34787,0.444305,-0.0174093,0.00652805,0
1274000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.330269,-0.127004,0.0887034,0
1274000,Chlorurus_atrilunula,Scarus_altipinnis,8.19533,2.16126,-0.313743,0.0839797,0
1275000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.190552,-0.111269,0.180761,0
1275000,Chlorurus_atrilunula,Scarus_altipinnis,8.70825,1.41066,-0.228245,0.0931183,0
1276000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.204786,-0.100119,0.21129,0
1276000,Chlorurus_atrilunula,Scarus_altipinnis,8.30449,1.64866,-0.303949,0.0271856,0
1277000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.247066,-0.0724463,0.111067,0
1277000,Chlorurus_atrilunula,Scarus_altipinnis,6.91753,0.898114,-0.114863,0.0410116,0
1278000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.08259,0.0386035,0.181336,0
1278000,Chlorurus_atrilunula,Scarus_altipinnis,7.92122,1.7361,-0.232174,0.203421,0
1278000,Cetoscarus_biocolor,NA,7.20971,0.149282,0.0216736,0.690451,0
1279000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.407453,-0.163052,0.0670233,0
1279000,Scarus_collana,NA,14.6227,0.252413,0.085825,0.879034,0
1279000,Chlorurus_atrilunula,Scarus_altipinnis,8.79084,2.032,-0.33361,0.0885957,0
1279000,Cetoscarus_biocolor,NA,8.20043,0.389042,0.201861,0.682348,0
1280000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.608856,-0.296445,0.152769,0
1280000,Chlorurus_atrilunula,Scarus_altipinnis,4.67193,0.594281,-0.0248562,0.0321735,0
1281000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.491055,-0.0775868,0.183359,0
1281000,Scarus_oviceps,Scarus_scaber,14.3314,0.676244,-0.0196033,0.445995,0
1281000,Scarus_schlegeli,NA,15.1161,0.0565133,0.0343675,0.177279,0
1281000,Scarus_perrico,NA,15.7979,0.242612,-0.197873,3.22582,0
1281000,Chlorurus_atrilunula,Scarus_altipinnis,8.44906,1.32085,-0.188928,0.198681,0
1282000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.238477,-0.128009,0.101965,0
1282000,Chlorurus_atrilunula,Scarus_altipinnis,8.68072,1.70744,-0.247484,0.0543612,0
1282000,Hipposcarus_harid,NA,14.7904,1.51274,-0.321319,0.710488,0
1283000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.121807,-0.113679,0.00247433,0
1283000,Scarus_arabicus,Scarus_ovifrons,11.7307,0.922266,-0.254791,0.624765,0
1283000,Chlorurus_atrilunula,Scarus_altipinnis,8.95833,2.27202,-0.336803,0.0238352,0
1284000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.333625,-0.0416324,0.253714,0
1284000,Chlorurus_atrilunula,Scarus_altipinnis,8.31194,3.14907,-0.281613,0.26324,0
1285000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0499502,-0.0386363,0.121008,0
1285000,Chlorurus_atrilunula,Scarus_altipinnis,8.39756,2.40969,-0.319301,0.0249805,0
1286000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.966259,-0.194696,0.488066,0
1286000,Chlorurus_frontalis,NA,15.657,1.07925,-0.438556,0.576756,0
1286000,Scarus_spinus,Scarus_viridifucatus,12.2627,0.31082,0.0270376,0.0185556,0
1286000,Chlorurus_atrilunula,Scarus_altipinnis,8.69749,1.2643,-0.228985,0.0679068,0
1287000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.38391,-0.0412445,0.186203,0
1287000,Scarus_ferrugineus,Scarus_rubroviolaceus_EP,13.9046,1.20802,0.0440867,0.492398,0
1287000,Chlorurus_atrilunula,Scarus_altipinnis,7.24844,2.00261,-0.214034,0.142765,0
1288000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.105153,-0.0905027,0.0177966,0
1288000,Chlorurus_atrilunula,Scarus_altipinnis,8.60034,1.58155,-0.234261,0.145311,0
1289000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.437916,-0.133589,0.10993,0
1289000,Scarus_altipinnis,NA,15.6585,0.298866,-0.478957,0.810157,0
1289000,Chlorurus_atrilunula,Scarus_altipinnis,8.15021,1.28372,-0.179421,0.0860155,0
1290000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.182045,-0.192665,0.0510801,0
1290000,Chlorurus_atrilunula,Scarus_altipinnis,8.29683,1.26166,-0.189359,0.00393724,0
1291000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.166956,-0.0804587,0.0928331,0
1291000,Chlorurus_atrilunula,Scarus_altipinnis,6.55343,1.52071,-0.180494,0.0491889,0
1291000,Scarus_tricolor,NA,15.5372,0.724181,-0.240333,0.0889499,0
1292000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.616078,-0.141116,0.440762,0
1292000,Scarus_dimidiatus,NA,15.1068,0.992069,0.225756,0.80547,0
1292000,Chlorurus_atrilunula,Scarus_altipinnis,8.47029,2.50548,-0.278112,0.314593,0
1293000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.173491,-0.127928,0.0261672,0
1293000,Chlorurus_atrilunula,Scarus_altipinnis,8.48251,2.45445,-0.355091,0.0149041,0
1294000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0685548,-0.160346,0.0178691,0
1294000,Chlorurus_atrilunula,Scarus_altipinnis,8.77598,1.38339,-0.223845,0.0889734,0
1295000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.714383,-0.145049,0.219645,0
1295000,Scarus_compressus,Scarus_ghobban_OM,13.4553,0.610807,-0.147255,0.749393,0
1295000,Chlorurus_atrilunula,Scarus_altipinnis,8.74768,1.67813,-0.290691,0.0545822,0
1296000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0903944,0.147357,0.0649353,0
1296000,Chlorurus_atrilunula,Scarus_altipinnis,8.6695,1.52213,-0.241509,0.0373161,0
1297000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.2491,-0.291025,0.0798037,0
1297000,Chlorurus_atrilunula,Scarus_altipinnis,8.75423,1.50251,-0.223799,0.18198,0
1298000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.76761,-0.228193,0.221594,0
1298000,Scarus_frenatus,NA,15.3031,0.0311726,0.132422,0.0645401,0
1298000,Chlorurus_atrilunula,Scarus_altipinnis,8.04666,0.904962,-0.114,0.0788866,0
1299000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.318804,-0.0120498,0.257114,0
1299000,Chlorurus_atrilunula,Scarus_altipinnis,8.19345,1.76655,-0.244068,0.207432,0
1300000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.550438,-0.138655,0.462779,0
1300000,Chlorurus_atrilunula,Scarus_altipinnis,8.37531,0.850116,-0.117095,0.101914,0
1301000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.547038,-0.282011,0.0878364,0
1301000,Scarus_scaber,NA,15.8094,0.210686,0.055733,0.870327,0
1301000,Chlorurus_atrilunula,Scarus_altipinnis,8.93954,1.02264,-0.253915,0.0157653,0
1302000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.132851,0.0489998,0.202194,0
1302000,Chlorurus_atrilunula,Scarus_altipinnis,8.12146,1.20063,-0.0122339,0.831619,0
